Date,Open,High,Low,Close,Adj Close,Volume
2013-02-08,16.928571701049805,17.100357055664062,16.72321319580078,16.963571548461914,14.591928482055664,633158400
2013-02-11,17.01785659790039,17.319286346435547,16.90178680419922,17.140356063842773,14.743992805480957,517490400
2013-02-12,17.125356674194336,17.22785758972168,16.704999923706055,16.71071434020996,14.374420166015625,609053200
2013-02-13,16.686071395874023,16.915714263916016,16.54357147216797,16.67892837524414,14.347078323364258,475207600
2013-02-14,16.59000015258789,16.84428596496582,16.5721435546875,16.663928985595703,14.334174156188965,355275200
2013-02-15,16.74464225769043,16.79142951965332,16.42571449279785,16.43428611755371,14.136638641357422,391745200
2013-02-19,16.467857360839844,16.526071548461914,16.20892906188965,16.428213119506836,14.131418228149414,435783600
2013-02-20,16.346071243286133,16.346071243286133,16.0285701751709,16.030357360839844,13.789179801940918,476302400
2013-02-21,15.928570747375488,16.041786193847656,15.8149995803833,15.930713653564453,13.703468322753906,447182400
2013-02-22,16.04464340209961,16.128570556640625,15.949999809265137,16.100357055664062,13.849397659301758,330654800
2013-02-25,16.20892906188965,16.25428581237793,15.806071281433105,15.814286231994629,13.60331916809082,372579200
2013-02-26,15.850713729858398,16.126428604125977,15.630714416503906,16.034643173217773,13.792865753173828,501499600
2013-02-27,16.015356063842773,16.158571243286133,15.737500190734863,15.8774995803833,13.657693862915039,587350400
2013-02-28,15.858928680419922,15.995356559753418,15.764286041259766,15.764286041259766,13.560309410095215,322515200
2013-03-01,15.64285659790039,15.649286270141602,15.356429100036621,15.373929023742676,13.224528312683105,552448400
2013-03-04,15.278571128845215,15.29285717010498,14.964285850524902,15.001786231994629,12.904412269592285,582755600
2013-03-05,15.052857398986816,15.542499542236328,15.026785850524902,15.397856712341309,13.245111465454102,638433600
2013-03-06,15.518214225769043,15.54464340209961,15.15821361541748,15.202142715454102,13.07675838470459,460250000
2013-03-07,15.160714149475098,15.428929328918457,15.037857055664062,15.377857208251953,13.22790813446045,468473600
2013-03-08,15.350000381469727,15.551071166992188,15.307499885559082,15.418571472167969,13.26292896270752,391482000
2013-03-11,15.348214149475098,15.678929328918457,15.183570861816406,15.638214111328125,13.451866149902344,474236000
2013-03-12,15.557143211364746,15.674285888671875,15.270357131958008,15.301071166992188,13.16185474395752,465911600
2013-03-13,15.301786422729492,15.51785659790039,15.191429138183594,15.298213958740234,13.159394264221191,405549200
2013-03-14,15.458213806152344,15.522856712341309,15.373213768005371,15.446429252624512,13.28689193725586,303875600
2013-03-15,15.64035701751709,15.865357398986816,15.616070747375488,15.845000267028809,13.62973690032959,643960800
2013-03-18,15.766071319580078,16.33785629272461,15.757143020629883,16.275714874267578,14.000235557556152,606197200
2013-03-19,16.41071319580078,16.463214874267578,16.01785659790039,16.231786727905273,13.96245288848877,526775200
2013-03-20,16.336429595947266,16.343929290771484,16.056785583496094,16.145713806152344,13.888411521911621,308660800
2013-03-21,16.079286575317383,16.356428146362305,16.075000762939453,16.168928146362305,13.908380508422852,383255600
2013-03-22,16.235000610351562,16.503570556640625,16.1825008392334,16.49678611755371,14.190400123596191,395105200
2013-03-25,16.596071243286133,16.7839298248291,16.492143630981445,16.556428909301758,14.241704940795898,501135600
2013-03-26,16.62285614013672,16.637142181396484,16.447500228881836,16.46928596496582,14.166744232177734,294294000
2013-03-27,16.302143096923828,16.314285278320312,16.09749984741211,16.145713806152344,13.888411521911621,331237200
2013-03-28,16.065000534057617,16.136428833007812,15.772143363952637,15.809286117553711,13.599020004272461,442839600
2013-04-01,15.782142639160156,15.846428871154785,15.276429176330566,15.318214416503906,13.17660140991211,389732000
2013-04-02,15.271429061889648,15.647856712341309,15.228570938110352,15.349642753601074,13.203639030456543,529519200
2013-04-03,15.406070709228516,15.617142677307129,15.368213653564453,15.428214073181152,13.271220207214355,363216000
2013-04-04,15.491429328918457,15.535714149475098,15.1875,15.275713920593262,13.140045166015625,358447600
2013-04-05,15.160714149475098,15.176786422729492,14.988571166992188,15.114286422729492,13.001185417175293,383695200
2013-04-08,15.173213958740234,15.26785659790039,15.088929176330566,15.221785545349121,13.093656539916992,300829200
2013-04-09,15.227143287658691,15.303570747375488,15.098214149475098,15.249285697937012,13.117311477661133,306614000
2013-04-10,15.289285659790039,15.609286308288574,15.214642524719238,15.560357093811035,13.384892463684082,375928000
2013-04-11,15.489999771118164,15.642499923706055,15.399999618530273,15.511786460876465,13.34311294555664,328364400
2013-04-12,15.505356788635254,15.505356788635254,15.3246431350708,15.350000381469727,13.20394229888916,238613200
2013-04-15,15.25,15.28178596496582,14.983928680419922,14.994643211364746,12.898270606994629,317520000
2013-04-16,15.056071281433105,15.23607063293457,15.020357131958008,15.222857475280762,13.094575881958008,305771200
2013-04-17,15.009642601013184,15.021429061889648,14.21821403503418,14.385713577270508,12.374471664428711,945056000
2013-04-18,14.463929176330566,14.492500305175781,13.919285774230957,14.001786231994629,12.044220924377441,666299200
2013-04-19,13.856071472167969,14.271429061889648,13.753570556640625,13.947500228881836,11.99752426147461,609274400
2013-04-22,14.022856712341309,14.364286422729492,13.973929405212402,14.238213539123535,12.247593879699707,429920400
2013-04-23,14.428214073181152,14.585000038146973,14.243213653564453,14.504643440246582,12.476773262023926,664238400
2013-04-24,14.055000305175781,14.83035659790039,14.01785659790039,14.480713844299316,12.456191062927246,969651200
2013-04-25,14.686785697937012,14.783571243286133,14.535714149475098,14.585000038146973,12.5458984375,384837600
2013-04-26,14.63607120513916,14.956070899963379,14.58035659790039,14.899999618530273,12.816856384277344,764097600
2013-04-29,15.016071319580078,15.486429214477539,15.0,15.361429214477539,13.213775634765625,640326400
2013-04-30,15.539285659790039,15.901785850524902,15.431071281433105,15.813570976257324,13.602705001831055,691538400
2013-05-01,15.873571395874023,15.89035701751709,15.51392936706543,15.688928604125977,13.495491027832031,506909200
2013-05-02,15.777856826782227,16.02107048034668,15.736785888671875,15.911429405212402,13.686882019042969,421828400
2013-05-03,16.118213653564453,16.186786651611328,16.04107093811035,16.070714950561523,13.823897361755371,361300800
2013-05-06,16.27535629272461,16.507143020629883,16.225357055664062,16.453929901123047,14.153532028198242,496641600
2013-05-07,16.60607147216797,16.633928298950195,16.203571319580078,16.380714416503906,14.090559005737305,483753200
2013-05-08,16.394285202026367,16.620357513427734,16.278928756713867,16.56571388244629,14.249692916870117,472598000
2013-05-09,16.421785354614258,16.53571319580078,16.270713806152344,16.313213348388672,14.125373840332031,398487600
2013-05-10,16.35607147216797,16.418214797973633,16.088571548461914,16.177499771118164,14.007862091064453,334852000
2013-05-13,16.125356674194336,16.35357093811035,16.125,16.240713119506836,14.062596321105957,316948800
2013-05-14,16.20892906188965,16.257143020629883,15.791070938110352,15.852143287658691,13.726140022277832,447118000
2013-05-15,15.684286117553711,15.75,15.084285736083984,15.316070556640625,13.261963844299316,741613600
2013-05-16,15.115714073181152,15.637499809265137,14.960714340209961,15.520713806152344,13.43916130065918,603204000
2013-05-17,15.680356979370117,15.717499732971191,15.393214225769043,15.473570823669434,13.398338317871094,427904400
2013-05-20,15.4253568649292,15.921428680419922,15.360713958740234,15.818928718566895,13.697379112243652,451578400
2013-05-21,15.648214340209961,15.90999984741211,15.507143020629883,15.702142715454102,13.596258163452148,456022000
2013-05-22,15.858928680419922,16.012500762939453,15.650713920593262,15.762499809265137,13.648520469665527,443038400
2013-05-23,15.569643020629883,15.934286117553711,15.563928604125977,15.790714263916016,13.67294979095459,353021200
2013-05-24,15.744643211364746,15.916428565979004,15.727143287658691,15.898214340209961,13.766033172607422,276166800
2013-05-28,16.06785774230957,16.11107063293457,15.744643211364746,15.765713691711426,13.651301383972168,386145200
2013-05-29,15.714285850524902,15.98214340209961,15.692856788635254,15.891071319580078,13.759846687316895,330576400
2013-05-30,15.916070938110352,16.23214340209961,15.875356674194336,16.127857208251953,13.964879035949707,353519600
2013-05-31,16.16071319580078,16.325000762939453,16.053571701049805,16.061786651611328,13.90766716003418,384302800
2013-06-03,16.09749984741211,16.15571403503418,15.802857398986816,16.097143173217773,13.938284873962402,372352400
2013-06-04,16.18642807006836,16.229642868041992,15.978214263916016,16.046785354614258,13.894678115844727,292728800
2013-06-05,15.916070938110352,16.097143173217773,15.846785545349121,15.896785736083984,13.764793395996094,290589600
2013-06-06,15.909643173217773,15.964285850524902,15.501786231994629,15.659285545349121,13.559149742126465,416934000
2013-06-07,15.589285850524902,15.829999923706055,15.456070899963379,15.778928756713867,13.662745475769043,404535600
2013-06-10,15.883213996887207,16.038570404052734,15.600000381469727,15.674642562866211,13.572443962097168,450153200
2013-06-11,15.562143325805664,15.812856674194336,15.475713729858398,15.628570556640625,13.532552719116211,286112400
2013-06-12,15.696429252624512,15.758929252624512,15.410714149475098,15.435357093811035,13.365251541137695,265227200
2013-06-13,15.446429252624512,15.612142562866211,15.3125,15.569999694824219,13.481837272644043,285832400
2013-06-14,15.550000190734863,15.581786155700684,15.303570747375488,15.358928680419922,13.299074172973633,271866000
2013-06-17,15.408571243286133,15.560713768005371,15.369999885559082,15.428570747375488,13.359375953674316,259414400
2013-06-18,15.412857055664062,15.532142639160156,15.364643096923828,15.420356750488281,13.352261543273926,195025600
2013-06-19,15.407142639160156,15.416428565979004,15.10714340209961,15.10714340209961,13.081055641174316,310940000
2013-06-20,14.975000381469727,15.213570594787598,14.827500343322754,14.8871431350708,12.890562057495117,357310800
2013-06-21,14.946070671081543,15.0,14.574999809265137,14.76785659790039,12.787273406982422,481118400
2013-06-24,14.550000190734863,14.595000267028809,14.216071128845215,14.376428604125977,12.448339462280273,480746000
2013-06-25,14.489286422729492,14.563928604125977,14.243928909301758,14.379643440246582,12.451126098632812,314162800
2013-06-26,14.425000190734863,14.456786155700684,14.130714416503906,14.21678638458252,12.310111999511719,367724000
2013-06-27,14.258929252624512,14.335356712341309,14.055000305175781,14.063570976257324,12.177441596984863,337246000
2013-06-28,13.977143287658691,14.295356750488281,13.888214111328125,14.161786079406738,12.26248550415039,578516400
2013-07-01,14.381786346435547,14.723929405212402,14.329285621643066,14.614999771118164,12.654915809631348,391053600
2013-07-02,14.64142894744873,15.05821418762207,14.623929023742676,14.946070671081543,12.9415864944458,469865200
2013-07-03,15.03071403503418,15.106429100036621,14.908928871154785,15.028571128845215,13.013022422790527,240928800
2013-07-05,15.01392936706543,15.117500305175781,14.833929061889648,14.907856941223145,12.908496856689453,274024800
2013-07-08,15.003929138183594,15.035714149475098,14.666070938110352,14.823213577270508,12.835206985473633,298138400
2013-07-09,14.771429061889648,15.125,14.656429290771484,15.083929061889648,13.060955047607422,352584400
2013-07-10,14.985713958740234,15.171428680419922,14.9375,15.026070594787598,13.010857582092285,281405600
2013-07-11,15.10535717010498,15.29464340209961,15.041786193847656,15.260356903076172,13.21372127532959,326292400
2013-07-12,15.273214340209961,15.349642753601074,15.121786117553711,15.232500076293945,13.189598083496094,279563200
2013-07-15,15.178929328918457,15.409285545349121,15.171428680419922,15.265713691711426,13.21835994720459,241917200
2013-07-16,15.232856750488281,15.382499694824219,15.14892864227295,15.364286422729492,13.30371379852295,216538000
2013-07-17,15.346428871154785,15.436429023742676,15.293571472167969,15.368213653564453,13.307112693786621,198990400
2013-07-18,15.477856636047363,15.531070709228516,15.378929138183594,15.420000076293945,13.35195255279541,218878800
2013-07-19,15.467857360839844,15.499285697937012,15.155357360839844,15.176786422729492,13.141356468200684,268721600
2013-07-22,15.337857246398926,15.348214149475098,15.195357322692871,15.225357055664062,13.183415412902832,207796400
2013-07-23,15.214285850524902,15.248571395874023,14.95392894744873,14.963929176330566,12.957050323486328,369395600
2013-07-24,15.676071166992188,15.878213882446289,15.545000076293945,15.732500076293945,13.622543334960938,591936800
2013-07-25,15.739286422729492,15.764286041259766,15.564642906188965,15.660714149475098,13.560384750366211,229493600
2013-07-26,15.546428680419922,15.751428604125977,15.5121431350708,15.749643325805664,13.637386322021484,200152400
2013-07-29,15.742856979370117,16.07107162475586,15.721428871154785,15.992500305175781,13.847674369812012,248057600
2013-07-30,16.06999969482422,16.326786041259766,16.043928146362305,16.190000534057617,14.01868724822998,309422400
2013-07-31,16.249643325805664,16.33357048034668,16.051071166992188,16.161785125732422,13.994256019592285,322957600
2013-08-01,16.27678680419922,16.314285278320312,16.187856674194336,16.309999465942383,14.122591972351074,206250800
2013-08-02,16.357500076293945,16.530357360839844,16.30928611755371,16.519285202026367,14.303808212280273,274783600
2013-08-05,16.596071243286133,16.809642791748047,16.50535774230957,16.766071319580078,14.517498016357422,318855600
2013-08-06,16.71500015258789,16.853214263916016,16.506071090698242,16.616071701049805,14.387611389160156,334857600
2013-08-07,16.564285278320312,16.678571701049805,16.491785049438477,16.606428146362305,14.379268646240234,298858000
2013-08-08,16.566429138183594,16.575000762939453,16.355356216430664,16.464643478393555,14.350627899169922,255777200
2013-08-09,16.3799991607666,16.44499969482422,16.201786041259766,16.230356216430664,14.146418571472168,266865200
2013-08-12,16.316429138183594,16.737499237060547,16.30821418762207,16.691429138183594,14.548295021057129,364434000
2013-08-13,16.819286346435547,17.66642951965332,16.7160701751709,17.484643936157227,15.23966121673584,881941200
2013-08-14,17.781429290771484,18.008928298950195,17.621429443359375,17.803571701049805,15.517641067504883,756372400
2013-08-15,17.729286193847656,17.94285774230957,17.46714210510254,17.782499313354492,15.499276161193848,490294000
2013-08-16,17.862499237060547,17.962142944335938,17.816429138183594,17.940357208251953,15.63686466217041,362306000
2013-08-19,18.012142181396484,18.347856521606445,18.0,18.13357162475586,15.805272102355957,510518400
2013-08-20,18.203929901123047,18.234643936157227,17.886428833007812,17.895357131958008,15.597641944885254,358688400
2013-08-21,17.9853572845459,18.112499237060547,17.899999618530273,17.941429138183594,15.637798309326172,335879600
2013-08-22,18.03499984741211,18.056785583496094,17.792856216430664,17.96285629272461,15.656474113464355,244207600
2013-08-23,17.973928451538086,17.97678565979004,17.83392906188965,17.893571853637695,15.596087455749512,222731600
2013-08-26,17.883928298950195,18.2214298248291,17.875,17.963214874267578,15.656785011291504,330965600
2013-08-27,17.78571319580078,17.946786880493164,17.367856979370117,17.449642181396484,15.209149360656738,424188800
2013-08-28,17.35714340209961,17.707143783569336,17.35714340209961,17.532142639160156,15.281064987182617,307608000
2013-08-29,17.558929443359375,17.73214340209961,17.54035758972168,17.560714721679688,15.305968284606934,239657600
2013-08-30,17.571428298950195,17.605356216430664,17.375,17.400714874267578,15.166510581970215,272297200
2013-09-03,17.610713958740234,17.878570556640625,17.405357360839844,17.44928550720215,15.208845138549805,331928800
2013-09-04,17.841428756713867,17.937143325805664,17.724285125732422,17.81035614013672,15.523560523986816,345032800
2013-09-05,17.866071701049805,17.88142967224121,17.6299991607666,17.688213348388672,15.417094230651855,236367600
2013-09-06,17.801429748535156,17.834999084472656,17.498214721679688,17.79357147216797,15.508927345275879,359525600
2013-09-09,18.03571319580078,18.139999389648438,17.981428146362305,18.077499389648438,15.756399154663086,340687200
2013-09-10,18.078571319580078,18.123214721679688,17.48214340209961,17.665714263916016,15.39748764038086,743195600
2013-09-11,16.67892837524414,16.917499542236328,16.600357055664062,16.703929901123047,14.55919075012207,898696400
2013-09-12,16.73214340209961,16.97857093811035,16.643213272094727,16.881786346435547,14.71420955657959,404051200
2013-09-13,16.762142181396484,16.851070404052734,16.5964298248291,16.60357093811035,14.471719741821289,298835600
2013-09-16,16.46428680419922,16.48607063293457,15.972143173217773,16.075714111328125,14.011635780334473,543706800
2013-09-17,15.998571395874023,16.418214797973633,15.98214340209961,16.261428833007812,14.173506736755371,399380800
2013-09-18,16.542142868041992,16.655357360839844,16.4521427154541,16.595714569091797,14.464871406555176,456862000
2013-09-19,16.810714721679688,16.993928909301758,16.758928298950195,16.867856979370117,14.702069282531738,404541200
2013-09-20,17.071428298950195,17.0910701751709,16.64285659790039,16.693214416503906,14.549849510192871,699302800
2013-09-23,17.717857360839844,17.74678611755371,17.235713958740234,17.522857666015625,15.272969245910645,762106800
2013-09-24,17.674285888671875,17.695356369018555,17.422143936157227,17.467857360839844,15.225030899047852,364344400
2013-09-25,17.4714298248291,17.48714256286621,17.19392967224121,17.197500228881836,14.989388465881348,316957200
2013-09-26,17.35714340209961,17.448570251464844,17.282142639160156,17.364999771118164,15.135382652282715,237221600
2013-09-27,17.277856826782227,17.309642791748047,17.16857147216797,17.241071701049805,15.027363777160645,228040400
2013-09-30,17.04464340209961,17.2021427154541,16.943214416503906,17.02678680419922,14.840594291687012,260156400
2013-10-01,17.087499618530273,17.46928596496582,17.084999084472656,17.427143096923828,15.189552307128906,353883600
2013-10-02,17.343929290771484,17.564285278320312,17.27678680419922,17.484285354614258,15.239349365234375,289184000
2013-10-03,17.518213272094727,17.58392906188965,17.169286727905273,17.2646427154541,15.047906875610352,322753200
2013-10-04,17.28071403503418,17.30714225769043,17.092857360839844,17.25107192993164,15.036081314086914,258868400
2013-10-07,17.37714385986328,17.594642639160156,17.33392906188965,17.41964340209961,15.183009147644043,312292400
2013-10-08,17.49785614013672,17.522857666015625,17.16214370727539,17.176429748535156,14.97101879119873,290917200
2013-10-09,17.308570861816406,17.421070098876953,17.08142852783203,17.37821388244629,15.146899223327637,301725200
2013-10-10,17.547143936157227,17.584999084472656,17.394285202026367,17.48714256286621,15.241842269897461,278602800
2013-10-11,17.392499923706055,17.637142181396484,17.3271427154541,17.600357055664062,15.340514183044434,267738800
2013-10-14,17.493928909301758,17.770713806152344,17.47678565979004,17.715713500976562,15.44106674194336,261898000
2013-10-15,17.768213272094727,17.928571701049805,17.6971435546875,17.809999465942383,15.523244857788086,320073600
2013-10-16,17.885356903076172,17.947500228881836,17.82964324951172,17.896785736083984,15.598886489868164,251101200
2013-10-17,17.856428146362305,18.027856826782227,17.845714569091797,18.01785659790039,15.704410552978516,253593200
2013-10-18,18.07107162475586,18.187856674194336,18.061071395874023,18.17464256286621,15.841065406799316,290542000
2013-10-21,18.27750015258789,18.725000381469727,18.268571853637695,18.6200008392334,16.229246139526367,398106800
2013-10-22,18.800357818603516,18.873214721679688,18.14392852783203,18.56678581237793,16.182863235473633,534063600
2013-10-23,18.53571319580078,18.773929595947266,18.53571319580078,18.748571395874023,16.341304779052734,313723200
2013-10-24,18.75,19.016786575317383,18.6589298248291,18.99678611755371,16.557653427124023,384764800
2013-10-25,18.9757137298584,19.043928146362305,18.753929138183594,18.784286499023438,16.372434616088867,337792000
2013-10-28,18.894285202026367,18.96428680419922,18.686071395874023,18.924285888671875,16.494455337524414,550440800
2013-10-29,19.15250015258789,19.258928298950195,18.376428604125977,18.452856063842773,16.08356285095215,635807200
2013-10-30,18.5575008392334,18.84000015258789,18.46500015258789,18.746429443359375,16.33943748474121,354163600
2013-10-31,18.75,18.83892822265625,18.616785049438477,18.667856216430664,16.27095603942871,275696400
2013-11-01,18.71500015258789,18.742856979370117,18.4228572845459,18.572500228881836,16.18784523010254,274890000
2013-11-04,18.610713958740234,18.815000534057617,18.528928756713867,18.8125,16.397024154663086,244627600
2013-11-05,18.735000610351562,18.88892936706543,18.678571701049805,18.766071319580078,16.35655403137207,265213200
2013-11-06,18.719642639160156,18.7450008392334,18.507143020629883,18.604286193847656,16.310222625732422,223375600
2013-11-07,18.556428909301758,18.68535614013672,18.299285888671875,18.303213119506836,16.046266555786133,262620400
2013-11-08,18.377857208251953,18.611785888671875,18.306785583496094,18.591428756713867,16.298946380615234,279316800
2013-11-11,18.57107162475586,18.631071090698242,18.37178611755371,18.537500381469727,16.25166893005371,227452400
2013-11-12,18.48821449279785,18.711429595947266,18.46428680419922,18.571786880493164,16.281719207763672,204276800
2013-11-13,18.5,18.65178680419922,18.46285629272461,18.593929290771484,16.301145553588867,197220800
2013-11-14,18.671785354614258,18.902856826782227,18.638214111328125,18.862857818603516,16.53691291809082,282419200
2013-11-15,18.806428909301758,18.89607048034668,18.731786727905273,18.749643325805664,16.437660217285156,317920400
2013-11-18,18.749643325805664,18.828214645385742,18.507143020629883,18.522499084472656,16.23851776123047,244944000
2013-11-19,18.536785125732422,18.692142486572266,18.49892807006836,18.555356979370117,16.2673282623291,208938800
2013-11-20,18.543928146362305,18.586429595947266,18.368928909301758,18.39285659790039,16.12486457824707,193916800
2013-11-21,18.485713958740234,18.614643096923828,18.34535789489746,18.61214256286621,16.31710433959961,262026800
2013-11-22,18.554285049438477,18.648571014404297,18.51892852783203,18.564285278320312,16.2751522064209,223725600
2013-11-25,18.60785675048828,18.781070709228516,18.60714340209961,18.704999923706055,16.398521423339844,229311600
2013-11-26,18.718570709228516,19.147857666015625,18.71428680419922,19.049999237060547,16.70097541809082,401382800
2013-11-27,19.153928756713867,19.5,19.049999237060547,19.498571395874023,17.0942325592041,363448400
2013-11-29,19.624286651611328,19.940357208251953,19.56464385986328,19.859643936157227,17.410776138305664,318127600
2013-12-02,19.928571701049805,20.15464210510254,19.672143936157227,19.686786651611328,17.259241104125977,472544800
2013-12-03,19.939285278320312,20.22785758972168,19.917142868041992,20.2257137298584,17.731706619262695,450968000
2013-12-04,20.196428298950195,20.328214645385742,20.029285430908203,20.178571701049805,17.690387725830078,377809600
2013-12-05,20.451786041259766,20.540714263916016,20.22892951965332,20.282142639160156,17.781177520751953,447580000
2013-12-06,20.206785202026367,20.241071701049805,19.984643936157227,20.000713348388672,17.53445816040039,344352400
2013-12-09,20.032142639160156,20.34214210510254,20.032142639160156,20.229642868041992,17.735153198242188,320493600
2013-12-10,20.127857208251953,20.281429290771484,20.042856216430664,20.198213577270508,17.70760154724121,278269600
2013-12-11,20.25,20.391786575317383,19.988929748535156,20.04857063293457,17.5764102935791,359718800
2013-12-12,20.07642936706543,20.19071388244629,20.00107192993164,20.019285202026367,17.550737380981445,262290000
2013-12-13,20.10178565979004,20.10285758972168,19.773929595947266,19.801071166992188,17.35943031311035,332822000
2013-12-16,19.8221435546875,20.09428596496582,19.821786880493164,19.91071319580078,17.455554962158203,282592800
2013-12-17,19.850357055664062,19.979999542236328,19.76357078552246,19.82107162475586,17.37696647644043,229902400
2013-12-18,19.632143020629883,19.694643020629883,19.242856979370117,19.67035675048828,17.244836807250977,565863200
2013-12-19,19.625,19.64285659790039,19.418928146362305,19.44499969482422,17.047264099121094,320308800
2013-12-20,19.479642868041992,19.70035743713379,19.457857131958008,19.60785675048828,17.190038681030273,436413600
2013-12-23,20.28571319580078,20.382856369018555,20.09857177734375,20.3603572845459,17.849746704101562,501306400
2013-12-24,20.353214263916016,20.424285888671875,20.215356826782227,20.273929595947266,17.77397918701172,167554800
2013-12-26,20.28928565979004,20.33928680419922,20.12071418762207,20.139286041259766,17.655942916870117,204008000
2013-12-27,20.136428833007812,20.157499313354492,19.98214340209961,20.00321388244629,17.536649703979492,225884400
2013-12-30,19.909286499023438,20.00321388244629,19.7257137298584,19.804285049438477,17.362247467041016,253629600
2013-12-31,19.791786193847656,20.045713424682617,19.78571319580078,20.036428451538086,17.565763473510742,223084400
2014-01-02,19.845714569091797,19.89392852783203,19.71500015258789,19.754642486572266,17.3187255859375,234684800
2014-01-03,19.7450008392334,19.774999618530273,19.301071166992188,19.320714950561523,16.93831443786621,392467600
2014-01-06,19.194643020629883,19.5285701751709,19.05714225769043,19.426071166992188,17.03067398071289,412610800
2014-01-07,19.440000534057617,19.498571395874023,19.211429595947266,19.28714370727539,16.908878326416016,317209200
2014-01-08,19.243213653564453,19.484285354614258,19.238929748535156,19.409286499023438,17.015954971313477,258529600
2014-01-09,19.5285701751709,19.53071403503418,19.11964225769043,19.161428451538086,16.79866600036621,279148800
2014-01-10,19.27964210510254,19.314285278320312,18.96821403503418,19.033571243286133,16.686567306518555,304976000
2014-01-13,18.925357818603516,19.375,18.924285888671875,19.133214950561523,16.77393341064453,378492800
2014-01-14,19.222143173217773,19.526071548461914,19.2021427154541,19.51392936706543,17.107694625854492,332561600
2014-01-15,19.768571853637695,20.007143020629883,19.7021427154541,19.90571403503418,17.451168060302734,391638800
2014-01-16,19.81785774230957,19.887500762939453,19.702856063842773,19.79464340209961,17.353796005249023,229278000
2014-01-17,19.695714950561523,19.716785430908203,19.282142639160156,19.309642791748047,16.928604125976562,426739600
2014-01-21,19.32107162475586,19.645357131958008,19.30071449279785,19.609643936157227,17.191608428955078,328526800
2014-01-22,19.675357818603516,19.903213500976562,19.56464385986328,19.696786880493164,17.268007278442383,379985200
2014-01-23,19.640714645385742,19.875,19.457500457763672,19.863571166992188,17.41422462463379,403239200
2014-01-24,19.78571319580078,19.843570709228516,19.45535659790039,19.502500534057617,17.097681045532227,429354800
2014-01-27,19.645357131958008,19.814285278320312,19.491071701049805,19.66071319580078,17.236379623413086,554878800
2014-01-28,18.170000076293945,18.39285659790039,17.93107032775879,18.08928680419922,15.858724594116211,1065523200
2014-01-29,17.998214721679688,18.120357513427734,17.807857513427734,17.883928298950195,15.678689002990723,502810000
2014-01-30,17.947856903076172,18.08928680419922,17.739286422729492,17.849285125732422,15.648317337036133,678501600
2014-01-31,17.684999465942383,17.911785125732422,17.626785278320312,17.878570556640625,15.673989295959473,464797200
2014-02-03,17.95035743713379,18.133214950561523,17.832143783569336,17.911785125732422,15.703107833862305,401464000
2014-02-04,18.066070556640625,18.19499969482422,17.955713272094727,18.171070098876953,15.930424690246582,376681200
2014-02-05,18.091428756713867,18.402856826782227,18.08035659790039,18.306785583496094,16.04940414428711,328344800
2014-02-06,18.216428756713867,18.33928680419922,18.136070251464844,18.30392837524414,16.1429500579834,257765200
2014-02-07,18.62071418762207,18.676071166992188,18.47785758972168,18.559999465942383,16.36878776550293,370280400
2014-02-10,18.523571014404297,18.999643325805664,18.5,18.892499923706055,16.662036895751953,345559200
2014-02-11,18.95035743713379,19.20535659790039,18.91071319580078,19.141429901123047,16.88157844543457,282256800
2014-02-12,19.176786422729492,19.270000457763672,19.044286727905273,19.139999389648438,16.88031578063965,308100800
2014-02-13,19.094999313354492,19.45892906188965,19.078571319580078,19.44392967224121,17.14837074279785,307398000
2014-02-14,19.37392807006836,19.499286651611328,19.328929901123047,19.428213119506836,17.134506225585938,272924400
2014-02-18,19.5,19.68535614013672,19.48607063293457,19.499643325805664,17.197500228881836,260251600
2014-02-19,19.45535659790039,19.53178596496582,19.08392906188965,19.19178581237793,16.92599105834961,313768000
2014-02-20,19.035356521606445,19.178571701049805,18.89285659790039,18.969642639160156,16.73007583618164,305858000
2014-02-21,19.028213500976562,19.091785430908203,18.735713958740234,18.758928298950195,16.544233322143555,278784800
2014-02-24,18.683929443359375,18.92571449279785,18.65785789489746,18.8410701751709,16.616683959960938,288909600
2014-02-25,18.906429290771484,18.9132137298584,18.60714340209961,18.645000457763672,16.44375991821289,231952000
2014-02-26,18.70035743713379,18.75,18.41428565979004,18.47678565979004,16.29540252685547,276217200
2014-02-27,18.46928596496582,18.885000228881836,18.430356979370117,18.84535789489746,16.620460510253906,301882000
2014-02-28,18.895713806152344,19.02678680419922,18.64714241027832,18.794286727905273,16.575424194335938,371968800
2014-03-03,18.693571090698242,18.951786041259766,18.671785354614258,18.84857177734375,16.623292922973633,238781200
2014-03-04,18.96428680419922,19.022857666015625,18.848928451538086,18.972856521606445,16.732908248901367,259140000
2014-03-05,18.961429595947266,19.09821319580078,18.897499084472656,19.01285743713379,16.7681884765625,200062800
2014-03-06,19.028213500976562,19.087142944335938,18.860713958740234,18.95535659790039,16.71747398376465,185488800
2014-03-07,18.967500686645508,18.999286651611328,18.787500381469727,18.944286346435547,16.707706451416016,220729600
2014-03-10,18.8700008392334,19.047500610351562,18.869285583496094,18.961429595947266,16.72283172607422,178584000
2014-03-11,19.123214721679688,19.240713119506836,19.02107048034668,19.14607048034668,16.88567543029785,279224400
2014-03-12,19.089643478393555,19.191070556640625,19.0,19.164642333984375,16.902055740356445,199326400
2014-03-13,19.194286346435547,19.273571014404297,18.898571014404297,18.951786041259766,16.714324951171875,257742800
